,SYMBOL,DATE,5_min_window,avgVol,avgPrice,avgSize,PRICE_1,U_SEQ,totalSum,sectionVol
81273,ABI,20021202,09:30:00,0.0018340249905880537,22.037500000000005,2258.3333333333335,22.076562499999998,0.0017709776881012426,1,
81274,ABI,20021202,09:35:00,0.001416945356842239,22.076562499999998,756.25,22.05066666666666,-0.0011736896603345075,2,0.002082194250417529
81275,ABI,20021202,09:40:00,0.0013660061905016276,22.05066666666666,413.3333333333333,22.073999999999998,0.0010576095989366235,3,0.0015361562533374173
81276,ABI,20021202,09:45:00,0.0013434557030050948,22.073999999999998,652.0,22.052750000000003,-0.0009631346810118139,4,0.0014652009958592948
81277,ABI,20021202,09:50:00,0.0013340621992550456,22.052750000000003,220.0,22.03684210526316,-0.0007216168110231629,5,0.0013304725137479692
81278,ABI,20021202,09:55:00,0.001264293354699933,22.03684210526316,4189.473684210527,21.86708333333333,-0.007733231880216786,6,0.003371629634299182
81279,ABI,20021202,10:00:00,0.0011102188003195318,21.86708333333333,554.1666666666666,21.74560000000001,-0.005571023759494173,7,0.003476593289523644
81280,ABI,20021202,10:05:00,0.0009148489179385131,21.74560000000001,760.0,21.78555555555556,0.0018357227721650822,8,0.003479804051255802
81281,ABI,20021202,10:10:00,0.0009282120497269768,21.78555555555556,333.3333333333333,21.761500000000005,-0.001104807555666689,9,0.0032569448955601064
81282,ABI,20021202,10:15:00,0.0009410893367678578,21.761500000000005,290.0,21.763478260869565,9.090232551359396e-05,10,0.003106677106193756
81283,ABI,20021202,10:20:00,0.0009279033314800787,21.763478260869565,1469.5652173913043,21.783529411764707,0.0009208969058406485,11,0.0030191421713773913
81284,ABI,20021202,10:25:00,0.000739182278632296,21.783529411764707,1982.3529411764705,21.778518518518528,-0.00023005774550814045,12,0.002888443183641907
81285,ABI,20021202,10:30:00,0.0005749985887922859,21.778518518518528,1214.8148148148148,21.71333333333334,-0.002997583741312866,13,0.0028212380758577942
81286,ABI,20021202,10:35:00,0.0005326168912530032,21.71333333333334,658.3333333333334,21.705000000000002,-0.00038386242842104127,14,0.0027180792492695585
81287,ABI,20021202,10:40:00,0.0005106636047236407,21.705000000000002,662.5,21.775555555555556,0.003245387119896186,15,0.0028479687419050905
81288,ABI,20021202,10:45:00,0.0004702446805488018,21.775555555555556,133.33333333333334,21.774666666666672,-4.082132506564787e-05,16,0.002757888916330289
81289,ABI,20021202,10:50:00,0.0004426235500008697,21.774666666666672,220.0,21.74875,-0.0011909299275984226,17,0.0026724560143113656
81290,ABI,20021202,10:55:00,0.0003614493860034877,21.74875,981.25,21.701666666666664,-0.0021672221062071255,18,0.002613322571865884
81291,ABI,20021202,11:00:00,0.0007827443873885093,21.701666666666664,1038.888888888889,21.712222222222223,0.0004862755230510098,19,0.0025582148604271853
81292,ABI,20021202,11:05:00,0.0007891562271886748,21.712222222222223,177.77777777777777,21.707499999999996,-0.00021751508296974858,20,0.0024931879778948
81293,ABI,20021202,11:10:00,0.0007834237189635846,21.707499999999996,587.5,21.681666666666672,-0.0011907735672500607,21,0.0024319241886715665
81294,ABI,20021202,11:15:00,0.0007863976125144174,21.681666666666672,308.3333333333333,21.664,-0.0008151526555483133,22,0.0023733303042844296
81295,ABI,20021202,11:20:00,0.0007918955854132216,21.664,200.0,21.631724137931037,-0.001490949450114572,23,0.0023235378097904596
81296,ABI,20021202,11:25:00,0.0007240976515134559,21.631724137931037,479.3103448275862,21.568181818181817,-0.002941782588083357,24,0.0023138282492136306
81297,ABI,20021202,11:30:00,0.00040111902997274143,21.568181818181817,418.1818181818182,21.57684210526315,0.0004014501052546522,25,0.00227994693511685
81298,ABI,20021202,11:35:00,0.0004133831289313854,21.57684210526315,273.6842105263158,21.589999999999996,0.0006096297297945168,26,0.002252024424294956
81299,ABI,20021202,11:40:00,0.00048479976986762706,21.589999999999996,246.15384615384616,21.566153846153842,-0.0011051103561287396,27,0.0022091291747681065
81300,ABI,20021202,11:45:00,0.0005334315583911185,21.566153846153842,269.2307692307692,21.546249999999997,-0.000923346684123176,28,0.0021679571901271964
81301,ABI,20021202,11:50:00,0.0005839109871604544,21.546249999999997,1187.5,21.529999999999998,-0.0007544761101923819,29,0.002128912482031827
81302,ABI,20021202,11:55:00,0.000648842273537978,21.529999999999998,177.77777777777777,21.5475,0.000812489163145744,30,0.0021125857337611657
81303,ABI,20021202,12:00:00,0.0006516401090196361,21.5475,200.0,21.57714285714285,0.001374752802459701,31,0.0021118280032550044
81304,ABI,20021202,12:05:00,0.0006633895557902268,21.57714285714285,328.57142857142856,21.594545454545454,0.0008062042058467811,32,0.002094055975441353
81305,ABI,20021202,12:10:00,0.0006981421249364884,21.594545454545454,536.3636363636364,21.581333333333326,-0.0006120140224328969,33,0.0020610803800097566
81306,ABI,20021202,12:15:00,0.0007067393240092116,21.581333333333326,326.6666666666667,21.58,-6.178369530219442e-05,34,0.0020319814254938836
81307,ABI,20021202,12:20:00,0.0007188654780145794,21.58,266.6666666666667,21.58333333333333,0.00015445208154875485,35,0.0020061190307327998
81308,ABI,20021202,12:25:00,0.000695956356477528,21.58333333333333,300.0,21.554000000000006,-0.0013599977368970381,36,0.0019813592977550734
81309,ABI,20021202,12:30:00,0.0006591526279985243,21.554000000000006,280.0,21.57428571428571,0.0009407151453258262,37,0.0019703427054687484
81310,ABI,20021202,12:35:00,0.0006314588060684137,21.57428571428571,314.2857142857143,21.622857142857146,0.0022488269282888527,38,0.001996757351043139
81311,ABI,20021202,12:40:00,0.0005844936531022126,21.622857142857146,457.14285714285717,21.5575,-0.003027172403912533,39,0.0020114410867866908
81312,ABI,20021202,12:45:00,0.0006075465567577617,21.5575,968.75,21.565833333333334,0.00038648837151098717,40,0.0019911733856234097
81313,ABI,20021202,12:50:00,0.0006097383235120253,21.565833333333334,558.3333333333334,21.613750000000007,0.002219414021008812,41,0.0020128306259664165
81314,ABI,20021202,12:55:00,0.0006422093737719833,21.613750000000007,225.0,21.61923076923077,0.00025354574968505333,42,0.0019912955509980997
81315,ABI,20021202,13:00:00,0.0007448543945091118,21.61923076923077,361.53846153846155,21.594285714285704,-0.00115450256057292,43,0.0019703263019864308
81316,ABI,20021202,13:05:00,0.000755578972701881,21.594285714285704,438.0952380952381,21.55058823529411,-0.002025616947404074,44,0.0019613071057160204
81317,ABI,20021202,13:10:00,0.0009916389875601628,21.55058823529411,370.5882352941176,21.534,-0.0007700310850452243,45,0.0019392855124496513
81318,ABI,20021202,13:15:00,0.0010389408238776902,21.534,190.0,21.55272727272727,0.0008692827277416037,46,0.0019284263283817734
81319,ABI,20021202,13:20:00,0.0010843946561071337,21.55272727272727,172.72727272727272,21.51238095238095,-0.0018737364801086293,47,0.0019180989823119594
81320,ABI,20021202,13:25:00,0.001083490381189588,21.51238095238095,357.14285714285717,21.45533333333333,-0.002655372924355974,48,0.0019226111662533367
